id,rated,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,opening_eco,opening_name,opening_ply
dFQ5D7CS,TRUE,112,mate,black,10+0,taranga,1281,naoufel,1765,C41,Philidor Defense #4,6
2FpFvoMt,TRUE,104,resign,black,15+1,taranga,1288,moon50,1454,C42,Petrov's Defense,4
cywOBEY5,TRUE,40,mate,black,15+1,moon50,1560,taranga,1270,D07,Queen's Gambit Refused: Chigorin Defense #2,5
pnU8dLUx,TRUE,44,mate,black,15+1,taranga,1274,moon50,1534,B27,Sicilian Defense: Jalalabad Variation,4
lE65efFF,TRUE,150,draw,draw,15+1,taranga,1259,moon50,1663,C55,Italian Game: Anti-Fried Liver Defense,6
bCVL4bZl,TRUE,60,mate,black,10+0,trotil45,1614,taranga,1238,D02,Queen's Pawn Game: London System,5
WUyPeYW8,TRUE,37,mate,white,10+0,taranga,1221,hsanderr,1417,C02,French Defense: Advance Variation |  Milner-Barry Gambit,11
xRY7h8aS,TRUE,88,outoftime,black,10+0,taranga,1222,madara21,1732,B32,Sicilian Defense: Open #3,7
92UGyHOr,TRUE,113,mate,white,10+0,hallowdance,1232,taranga,1234,C68,Ruy Lopez: Exchange Variation,7
UqxaqU7R,TRUE,55,mate,white,20+5,taranga,1240,kingofchess2017,1219,C42,Russian Game: Damiano Variation |  Kholmov Gambit,8
TTzZc8gW,TRUE,135,mate,white,10+0,harrygz,1590,dbschultz,1600,A22,English Opening: Carls-Bremen System,5
F7oADKYb,TRUE,137,draw,draw,10+0,rinoooo,1568,dbschultz,1617,C50,Italian Game,5
GoYkQEoS,TRUE,97,outoftime,white,10+0,dbschultz,1500,nienkotter,1358,C46,Four Knights Game,6
DszY6Pr4,FALSE,33,resign,black,10+2,thegrim123321,1384,robin512,1325,B07,Pirc Defense #4,2
FhJcOzZW,FALSE,29,resign,black,30+0,thegrim123321,1384,jdominguez,1265,A06,Zukertort Opening: Old Indian Attack,3
kKFslhlg,FALSE,55,resign,black,2+10,thegrim123321,1384,sam7neeee,1950,A04,Zukertort Opening: Sicilian Invitation,2
VVkKGe4E,TRUE,91,resign,white,20+10,thegrim123321,1377,batatinhaazul,1249,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
11VaOez1,TRUE,53,resign,white,9+0,kingestee33,1375,thegrim123321,1389,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,4
2akR3Bit,TRUE,49,mate,white,10+2,thegrim123321,1378,baconneggs,1361,C41,Philidor Defense,5
mG2dEz4z,TRUE,48,mate,black,10+2,deragon63,1261,thegrim123321,1371,B07,King's Pawn Game: Maroczy Defense,4
xrZnbIGD,TRUE,20,resign,black,10+9,thegrim123321,1380,brainiac007,1429,B30,Sicilian Defense: Old Sicilian,4
lOU3lddA,TRUE,87,mate,white,10+0,thegrim123321,1369,danilo1961,1368,C42,Russian Game: Damiano Variation,6
xYEVgk0W,TRUE,11,resign,white,10+0,piechess97,1290,thegrim123321,1371,C77,Ruy Lopez: Morphy Defense |  Mackenzie Variation,9
QnXuc72h,TRUE,110,draw,draw,15+3,thegrim123321,1372,merthy70,1326,B00,St. George Defense,2
ejaSwZEr,TRUE,24,resign,white,6+7,thekingdomcome,1361,thegrim123321,1383,A00,Van't Kruijs Opening,1
3ZfA3gFa,TRUE,23,resign,white,15+15,rookreversal,1217,thegrim123321,1399,A22,English Opening: King's English Variation |  Two Knights Variation,4
WoOqoYEL,TRUE,81,mate,white,15+30,thegrim123321,1387,ranie123,1447,C60,Ruy Lopez,5
EgoW2NiE,FALSE,34,resign,black,20+0,arrigo,1474,thegrim123321,1387,B01,Scandinavian Defense,2
ZctgRAt4,TRUE,103,mate,white,15+2,thegrim123321,1377,tecnoch,1351,C41,Philidor Defense #2,4
VuZ0dzhO,TRUE,29,resign,black,30+10,thegrim123321,1389,dantesmontecristo,1339,C40,King's Pawn Game: McConnell Defense,4
1cvi4Z6K,FALSE,22,resign,black,30+15,thegrim123321,1389,gallosantoss,1400,C41,Philidor Defense #2,4
E83xJFBo,FALSE,38,resign,white,10+0,morficle,1849,thegrim123321,1389,C44,Scotch Game,5
hVSNfLer,TRUE,46,mate,black,8+0,annael88,1395,thegrim123321,1378,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
XyM6zTew,TRUE,23,outoftime,white,5+5,thegrim123321,1370,ziogasparo14,1257,C61,Ruy Lopez: Bird Variation,6
5sEcA5zs,TRUE,31,resign,white,10+3,thegrim123321,1360,tcgil,1332,B00,Nimzowitsch Defense: Lean Variation |  Colorado Counter Accepted,5
wXnKMk3N,FALSE,51,resign,white,10+0,andre94,1311,thegrim123321,1360,C21,King's Pawn Game: Beyer Gambit,4
YPVYpEvm,FALSE,87,mate,white,20+0,lanas2007,1714,thegrim123321,1360,C64,Ruy Lopez: Classical Variation,6
rth667hB,TRUE,31,mate,white,45+30,thegrim123321,1354,onafets26,1217,C50,Italian Game,5
rb7lq7dT,TRUE,38,resign,black,15+15,shivcool,1245,thegrim123321,1346,D20,Queen's Gambit Accepted: Old Variation,5
hxMTrlzW,FALSE,43,resign,white,10+4,thegrim123321,1346,batuhh,1099,C55,Italian Game: Anti-Fried Liver Defense,6
hfNJtVnd,TRUE,105,resign,white,9+2,thegrim123321,1336,an73r05,1287,A07,King's Indian Attack: Keres Variation #2,4
ijtzfFex,FALSE,87,outoftime,white,10+0,eideral,1580,krishubhi,1555,A10,English Opening: Anglo-Scandinavian Defense,2
Uc64bIGE,FALSE,36,mate,black,10+0,krishubhi,1555,eideral,1580,B40,Sicilian Defense: Marshall Counterattack,6
o1qwAoUy,TRUE,38,resign,black,6+6,myalcin64,1649,eideral,1547,C02,French Defense: Advance Variation #4,6
voV4ekhS,TRUE,110,resign,black,8+0,tutubelezza,1426,eideral,1527,C00,French Defense: Knight Variation,3
VUCRbEm8,TRUE,48,resign,black,15+0,eideral,1557,fva,1547,C70,Ruy Lopez: Morphy Defense |  Caro Variation,8
LDLdtyDj,FALSE,95,mate,white,5+8,eideral,1557,maumau62,1607,E20,Nimzo-Indian Defense #2,5
Gr1n1AdP,FALSE,70,mate,black,5+8,maumau62,1607,eideral,1557,A02,Bird Opening,1
1TpYTEKR,FALSE,42,resign,white,10+0,eideral,1557,arebest95,1632,B32,Sicilian Defense: Open #3,7
AUzK1bj8,TRUE,177,outoftime,white,10+3,au118,1535,eideral,1609,C58,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line,11
R5SfPQiB,TRUE,114,mate,black,10+2,abel4865,1713,eideral,1558,A00,Hungarian Opening: Indian Defense,2
VXdhNTk5,TRUE,57,resign,white,10+2,eideral,1497,abel4865,1730,B00,Owen Defense,2
kTRSenmv,TRUE,57,resign,white,7+3,tca1004,1437,eideral,1552,C50,Italian Game,5
FE7B5vY8,FALSE,82,draw,draw,10+0,pkgirpade,1516,eideral,1552,A03,Bird Opening,2
PEIWrbTQ,TRUE,29,mate,white,7+3,eideral,1513,atorius,1456,B54,Sicilian Defense,5
8hlHAFPF,TRUE,70,resign,black,10+0,pablocas,1355,eideral,1478,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7
BwBDbyKq,TRUE,97,mate,white,10+0,tabellaria,1638,grubear,1614,C55,Italian Game: Anti-Fried Liver Defense,6
E41MaCB9,TRUE,99,resign,white,6+5,tabellaria,1613,rangelelbano,1934,B12,Caro-Kann Defense: Maroczy Variation |  Maroczy Gambit,11
UVbhSOnA,FALSE,74,resign,black,10+0,f2f,1865,tabellaria,1613,D03,Queen's Pawn Game: Torre Attack,5
HYMGpINp,TRUE,48,mate,black,8+0,playforpleasure,1776,tabellaria,1587,D00,Queen's Pawn Game,2
L9UeFctE,TRUE,77,mate,white,15+0,tabellaria,1568,mattieuw2,1593,C10,French Defense: Marshall Variation,6
DbYHY9Bc,TRUE,80,resign,black,15+0,mattieuw2,1605,tabellaria,1546,B01,Scandinavian Defense: Icelandic-Palme Gambit,6
7fftvkF6,TRUE,35,resign,white,8+0,tabellaria,1518,snowden,1709,B00,Nimzowitsch Defense: Lean Variation |  Colorado Counter Accepted,5
IlQp1eqc,TRUE,33,resign,white,10+0,sombragris,1728,tabellaria,1527,D31,Semi-Slav Defense: Noteboom Variation,8
atgsbOBS,TRUE,87,mate,white,10+0,tabellaria,1515,blackphish,1379,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
Kx4jd1Oo,TRUE,40,resign,black,10+0,tabellaria,1538,jabar72,1501,B06,Robatsch (Modern) Defense,4
5vg0pHEg,TRUE,54,resign,black,10+0,jabar72,1511,tabellaria,1516,D30,Queen's Gambit Declined,4
5uNNVd3c,TRUE,67,resign,black,10+0,little---a,1464,tabellaria,1495,C69,Ruy Lopez: Exchange Variation |  Normal Variation,9
aGVLNoTY,TRUE,21,mate,white,10+0,tabellaria,1470,little---a,1475,C40,King's Pawn Game: Damiano Defense,4
W4eyc9dH,TRUE,14,mate,black,10+0,pasch0s,1490,tabellaria,1440,C50,Italian Game: Schilling-Kostic Gambit,6
l2My0J1h,FALSE,71,resign,white,15+15,nadanadora,1611,xad55toque,1974,D41,Queen's Gambit Declined: Semi-Tarrasch |  San Sebastian Variation,18
eRHQGmr2,TRUE,72,outoftime,black,10+0,nadanadora,1611,xtreh,1945,E20,Nimzo-Indian Defense: Ragozin Variation,8
D45fTp2y,TRUE,62,resign,black,10+0,vpull9,1584,nadanadora,1611,A31,English Opening: Symmetrical Variation |  Anti-Benoni Variation,5
lTOKfWMv,TRUE,48,resign,black,10+0,ramzaid,1942,nadanadora,1611,A00,Van't Kruijs Opening,1
sd7oPNum,TRUE,6,outoftime,black,10+2,mejjes,1217,nadanadora,1611,C46,Four Knights Game,6
xLmd5oZZ,TRUE,69,draw,draw,20+0,nadanadora,1611,qaisahleyorof,2059,D46,Semi-Slav Defense: Chigorin Defense,12
T3gAyyeH,TRUE,72,resign,white,15+15,nadanadora,1611,googol100,1478,B27,Sicilian Defense: Quinteros Variation,4
HDPjH5bD,TRUE,40,mate,black,15+15,googol100,1486,nadanadora,1552,C44,King's Pawn Game: Dresden Opening,5
cFSW3SMi,TRUE,29,mate,white,15+15,nadanadora,1453,googol100,1496,B06,Modern Defense,2
wsNnVC6Y,TRUE,44,resign,white,15+15,nadanadora,1340,gatorman,1326,A40,English Defense #2,2
UxvU6EN4,TRUE,59,mate,white,10+0,corvusossifragus,1532,nadanadora,1500,C00,French Defense: Steinitz Attack,3
mjXUQnww,TRUE,115,resign,white,10+0,doom12384,1560,ramirorldn,1557,C34,King's Gambit Accepted |  Fischer Defense,6
lC84DiKq,TRUE,70,resign,black,10+0,doom12384,1571,vektor-mw,1577,A03,Bird Opening: Dutch Variation,2
A17jdHS8,TRUE,36,resign,black,10+0,doom12384,1580,eze33,1617,A03,Bird Opening,2
t5ixT6HN,TRUE,83,resign,white,10+0,quarks_sparks,1531,doom12384,1593,C46,Four Knights Game: Gunsberg Variation,7
8uZRNw8n,TRUE,99,draw,draw,10+0,lagos16,1449,doom12384,1597,C48,Four Knights Game: Ranken Variation,9
vwQzM7Sg,TRUE,43,resign,white,10+0,pepe100,1743,doom12384,1604,C34,King's Gambit Accepted |  Schallopp Defense,6
I4zyNfPo,TRUE,89,resign,white,10+0,runmael,1604,doom12384,1614,C48,Four Knights Game: Spanish Variation |  Classical Variation,8
6eQ92lsE,TRUE,96,resign,black,10+0,nitegazer,1550,doom12384,1605,D00,Queen's Pawn Game: Mason Attack,3
8BLA0IOl,FALSE,116,mate,black,10+0,pipppone,1630,doom12384,1605,C42,Petrov's Defense #5,8
pMcUNK5E,FALSE,78,mate,black,15+0,dimalesh,1475,doom12384,1605,A00,Hungarian Opening,1
Kzq2t2lB,FALSE,77,mate,white,15+0,doom12384,1605,dimalesh,1475,A02,Bird Opening,1
a0VRhASu,FALSE,70,mate,black,15+0,dimalesh,1475,doom12384,1605,C20,King's Pawn Opening: 2.b3,3
5gymGRgt,FALSE,27,resign,white,10+0,augustbecarre,1570,doom12384,1605,C42,Russian Game: Cochrane Gambit,7
Vyrkyifp,FALSE,102,resign,black,10+0,doom12384,1605,jejeh,1500,A02,Bird Opening,1
exEzRx87,FALSE,21,resign,white,10+0,jejeh,1500,doom12384,1605,C47,Four Knights Game: Italian Variation |  Noa Gambit,9
i3YfxFdL,FALSE,33,resign,white,10+0,doom12384,1605,jejeh,1500,A02,Bird Opening,1
8ctKV1wh,FALSE,74,resign,black,10+0,raavi,1513,doom12384,1605,C42,Russian Game: Urusov Gambit,5
jVXtr42v,TRUE,65,resign,white,25+5,ernestillo,1790,bwalmer,1874,A00,Polish Opening,1
ZXM2sX4y,TRUE,81,resign,white,25+5,bwalmer,1864,ajaysharma261253,1805,B24,Sicilian Defense: Closed Variation |  Fianchetto Variation,5
UFKSc5hH,TRUE,45,resign,black,25+5,atilioss,1496,bwalmer,1861,A45,Indian Game: Tartakower Attack,3
jhA7bDVC,TRUE,52,resign,white,25+5,bwalmer,1851,yura_kudelia_12,1853,C67,Ruy Lopez: Berlin Defense |  Rio Gambit Accepted,8
vc2eo2Sh,TRUE,51,resign,white,10+0,spendius,1861,bwalmer,1863,B11,Caro-Kann Defense,4
WgPBuJD6,TRUE,48,draw,draw,10+0,tfeng,1618,wahana81,1609,C00,French Defense: Knight Variation,3
WtFUCKgj,TRUE,20,resign,black,10+0,wahana81,1620,tfeng,1607,A00,Van't Kruijs Opening,1
EQDn1BA7,TRUE,50,mate,black,10+0,tfeng,1621,ilkayus,1496,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5
AbDhfpnX,TRUE,98,resign,black,10+0,tfeng,1633,thesmallbang,1581,C41,Philidor Defense #3,5
Ger5Zno3,TRUE,106,mate,black,10+0,thesmallbang,1623,tfeng,1623,C60,Ruy Lopez: Cozio Defense,6
JHH8PcNq,TRUE,19,resign,white,10+0,tfeng,1612,mikeu,1614,C50,Italian Game,5
8Ie5Oesp,TRUE,22,resign,white,10+0,famiss11,1605,tfeng,1624,C50,Italian Game: Giuoco Pianissimo |  Normal,8
HN5jnzyI,TRUE,114,draw,draw,10+0,bishopkerry01,1693,tfeng,1621,E61,Indian Game: West Indian Defense,4
GRAng26s,TRUE,69,resign,black,10+0,tfeng,1631,bishopkerry01,1684,B50,Sicilian Defense,4
TaaLCuw6,TRUE,34,mate,black,10+0,vineetg101,1636,tfeng,1619,C53,Italian Game: Classical Variation |  Closed Variation,8
R2JFua6L,TRUE,40,mate,black,10+0,tfeng,1613,kei0075,1617,C57,Italian Game: Two Knights Defense |  Traxler Counterattack,8
LcPvndOa,TRUE,108,resign,black,10+0,tfeng,1627,facurezzo,1495,C50,Italian Game: Hungarian Defense,6
oWSctoZp,TRUE,27,resign,white,10+0,facurezzo,1480,tfeng,1643,C23,Bishop's Opening,3
m793jf7F,TRUE,63,resign,white,10+0,tfeng,1631,wahidmahmom90,1652,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5
UaulsArt,TRUE,31,resign,white,10+0,toniors,1687,tfeng,1641,C44,Ponziani Opening,5
EL3LK94E,TRUE,71,resign,white,10+0,tfeng,1630,marcel55,1638,C55,Italian Game: Anti-Fried Liver Defense,6
PcXdgcJJ,TRUE,92,mate,black,10+0,locomotora,1414,tfeng,1624,C60,Ruy Lopez: Cozio Defense,6
XGG3VNC9,TRUE,47,mate,white,10+0,tfeng,1619,locomotora,1419,C57,Italian Game: Two Knights Defense |  Knight Attack,7
n1hgevhj,TRUE,56,resign,black,10+0,tfeng,1629,ewama,1659,C42,Petrov's Defense #2,5
q5P7mAB4,TRUE,48,resign,white,10+0,ewama,1649,tfeng,1639,C23,Bishop's Opening,3
sl4N6t22,TRUE,124,resign,black,10+0,marcospe1964,1677,tfeng,1627,A00,Polish Opening,1
DhoFXYNH,TRUE,49,mate,white,10+0,fox22634,1705,tfeng,1636,C45,Scotch Game: Classical Variation,8
q6FmC8Id,TRUE,64,resign,black,10+0,tfeng,1647,traverru,1635,B96,Sicilian Defense: Najdorf Variation,13
2CvZyh4h,TRUE,29,resign,white,10+0,tfeng,1637,tmanu,1627,C53,Italian Game: Classical Variation #2,7
Psin3ost,TRUE,45,resign,white,10+0,tfeng,1626,mstelles,1631,C50,Italian Game,5
AaSSYIy6,TRUE,96,resign,black,10+0,micmeta,1602,tfeng,1615,C34,King's Gambit Accepted |  Fischer Defense,6
0lWtXgXo,TRUE,92,resign,black,10+0,shafer24,1634,tfeng,1603,C23,Bishop's Opening,3
IC0EFtA5,TRUE,40,mate,black,10+0,ironboy,1611,tfeng,1591,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
L8gPU593,TRUE,123,mate,white,10+0,tfeng,1579,ironboy,1623,C54,Italian Game: Giuoco Piano |  Aitken Variation,19
0PVGpBvD,TRUE,129,mate,white,10+0,hetismogelijk,1995,tfeng,1581,A05,King's Indian Attack: Symmetrical Defense,4
2icRDIZI,TRUE,120,mate,black,10+0,bomardan,1589,tfeng,1569,D92,Gruenfeld Defense: Three Knights Variation |  Hungarian Attack,9
ktRhE4Ky,TRUE,71,draw,draw,10+0,tfeng,1570,rmorais23,1555,C55,Italian Game: Anti-Fried Liver Defense,6
5AYA7mBv,TRUE,97,mate,white,10+0,tfeng,1559,eyany,1557,C00,French Defense: Knight Variation,3
qGThbTuM,TRUE,60,resign,white,10+0,eyany,1546,tfeng,1571,A45,Indian Game,2
pLR3kRgy,TRUE,57,resign,white,10+0,dandisd,1550,tfeng,1567,B21,Sicilian Defense: Smith-Morra Gambit Declined |  Push Variation,6
EdKqO9z1,TRUE,38,resign,white,5+7,tfeng,1560,agusfil,1419,B12,Caro-Kann Defense: Advance Variation,5
sAjNrfSm,TRUE,111,resign,white,8+0,yalicapkini,1840,tfeng,1564,C45,Scotch Game: Haxo Gambit,8
BON8sFeZ,TRUE,119,resign,black,10+0,guber1962,1660,tfeng,1549,A49,East Indian Defense,4
PREaBSqk,TRUE,33,mate,white,10+0,tfeng,1534,gardoim,1678,C41,Philidor Defense,5
CmAh08GF,TRUE,32,resign,white,10+0,tarekjrd,1789,tfeng,1538,E10,Blumenfeld Countergambit #2,6
FpZiajAh,TRUE,96,resign,black,15+0,rajapirka,1841,tienc12345,1921,C22,Center Game: Berger Variation,8
uFREIMDF,TRUE,92,draw,draw,8+10,tienc12345,1926,elham1,1737,A04,Zukertort Opening: Queenside Fianchetto Variation,2
4Wozw7Zh,TRUE,64,resign,black,8+2,albinas,1629,tienc12345,1887,D00,Queen's Pawn Game #2,3
GIoSZf5k,TRUE,10,resign,black,5+5,valmasia3,1860,tienc12345,1712,C37,King's Gambit Accepted |  King's Knight Gambit,7
9r2yzwRq,TRUE,85,resign,white,20+8,tienc12345,1500,dmitriy8888,1568,A09,Reti Opening: Reti Accepted,4
e4UoYNOg,TRUE,40,resign,black,10+0,joselito-carnaval,1780,arjunshenoyk,2132,B90,Sicilian Defense: Najdorf Variation,10
sn4zdyQb,TRUE,58,resign,black,10+0,rustam9,966,iamasd1,1124,B01,Scandinavian Defense,2
ppPlxT3Q,TRUE,26,outoftime,black,15+15,halma,884,rustam9,951,A01,Nimzo-Larsen Attack: Modern Variation,2
D0idNTxu,TRUE,4,outoftime,black,15+15,rustam9,945,b3nszy,1070,C40,King's Knight Opening,3
yTbYtCF6,TRUE,118,mate,black,10+0,rustam9,971,bohne,1149,B00,King's Pawn Game: Nimzowitsch Defense,3
AEIBxJhK,TRUE,11,mate,white,15+15,cris865,1238,rustam9,985,A00,Van't Kruijs Opening,1
mwcADhNn,TRUE,163,outoftime,draw,10+0,rustam9,972,granham,1247,A20,English Opening: King's English Variation,2
ygHSZzNE,TRUE,95,mate,white,10+0,bilabrin,1107,rustam9,961,B00,Nimzowitsch Defense: Mikenas Variation,4
9MESu3hH,TRUE,37,resign,black,10+0,rustam9,974,fiksse,1129,D00,Queen's Pawn Game: Chigorin Variation,3
tBXOrjlO,TRUE,101,mate,white,10+2,raza00,1203,rustam9,970,C21,Center Game #2,3
J5DYrnEf,TRUE,80,outoftime,black,10+0,rustam9,998,juniohispano,937,C00,French Defense: Pelikan Variation,5
o5ZRUXrY,TRUE,78,resign,black,10+0,rustam9,1016,rainbowstream,1126,A00,Van't Kruijs Opening,1
e5CGewyU,TRUE,89,outoftime,draw,10+0,rustam9,1025,madmadge,1153,C01,French Defense: Mediterranean Defense,4
fV2cuf3p,TRUE,42,mate,black,10+0,rustam9,1047,brainsurgery,1151,D02,Queen's Pawn Game: Chigorin Variation,4
baOLL2ej,TRUE,8,outoftime,black,10+0,gabriel_ml,998,rustam9,1016,C44,Ponziani Opening: Romanishin Variation,6
tHHd8ejz,TRUE,101,outoftime,white,10+0,gus247,1127,rustam9,1044,C20,King's Pawn Game: Wayward Queen Attack,3
E9Es660b,TRUE,65,outoftime,white,10+0,rustam9,1020,cromanoide,1200,D02,Queen's Pawn Game: Zukertort Variation,3
0Hl7FLEs,TRUE,60,mate,black,10+0,rustam9,1069,ck666,1071,D02,Queen's Pawn Game: Symmetrical Variation,4
6pOeX4hN,TRUE,71,draw,draw,10+0,ck666,1071,rustam9,1068,D00,Queen's Pawn Game: Mason Attack,3
zALflmF8,TRUE,44,resign,black,10+0,rustam9,1115,davidmcdavidface,1223,D01,Queen's Pawn Game: Chigorin Variation,4
F8euV2Zp,TRUE,20,resign,black,10+0,rustam9,1190,danst3rs,1213,D01,Queen's Pawn Game: Chigorin Variation,4
VC0euQZC,TRUE,41,resign,white,10+0,sergeares,1337,rustam9,1337,C40,King's Knight Opening,3
F0rtsvLh,TRUE,40,resign,black,10+0,rustam9,1500,mijndochterenik2151,1500,B01,Scandinavian Defense,2
vI6soB0y,TRUE,27,resign,white,25+25,olaih85,1500,wk2407,1571,C41,Philidor Defense: Exchange Variation #2,7
RHqtUgcA,TRUE,59,resign,black,15+10,spikyturtle,1367,josepoliutla,1866,A00,Van't Kruijs Opening,1
pCdIqYQn,TRUE,19,mate,white,10+0,lodowy,1590,spikyturtle,1373,B00,Owen Defense,2
7DyaFpEQ,TRUE,50,mate,black,10+0,spikyturtle,1377,vitruvio,1667,A00,Hungarian Opening,1
gDy9stbN,TRUE,34,resign,black,10+0,master22ar,1558,spikyturtle,1358,C88,Ruy Lopez: Closed Variations |  Rosen Attack,15
4C9wlcMh,TRUE,15,mate,white,5+8,rfabian,1476,spikyturtle,1367,B00,Owen Defense,2
J2JnXESd,TRUE,52,resign,black,5+8,spikyturtle,1376,rfabian,1469,A00,Van't Kruijs Opening,1
fYXWmMQo,TRUE,65,mate,white,5+8,rfabian,1460,spikyturtle,1386,B00,Owen Defense,2
0izXEQL0,TRUE,67,resign,white,10+0,spikyturtle,1372,chess133,1408,C41,Philidor Defense #3,5
C7ZN9Vt6,TRUE,31,resign,black,5+5,spikyturtle,1373,zuzino,2148,B40,Sicilian Defense: French Variation,4
nXAMBzZC,FALSE,130,mate,black,8+0,senormontypants,1500,jutton1,1395,C00,French Defense #2,2
PDmTWzdY,TRUE,125,mate,white,8+0,pllm,1382,jutton1,1414,C01,French Defense: Exchange Variation,5
l33LvAGO,TRUE,76,resign,black,15+5,ahmedham,1320,jutton1,1400,C00,French Defense: Knight Variation,3
VVMmBXVj,TRUE,121,resign,white,15+5,jutton1,1383,ahmedham,1330,A46,Torre Attack #2,3
J7LsFrHs,FALSE,53,resign,white,30+0,jutton1,1383,febozn,1242,D02,Queen's Pawn Game: Zukertort Variation,3
nrOeTNGE,TRUE,116,outoftime,black,16+0,agabek1948,1469,jutton1,1357,C02,French Defense: Advance Variation |  Paulsen Attack,9
o8It5NwS,FALSE,47,resign,white,25+0,deekay17,959,jutton1,1357,A00,Creepy Crawly Formation: Classical Defense,4
KYR2S7f1,FALSE,53,resign,white,25+0,jutton1,1357,deekay17,959,D00,Queen's Pawn Game: Mason Attack,3
lUfS2I5H,FALSE,76,mate,black,25+0,deekay17,959,jutton1,1357,A00,Creepy Crawly Formation: Classical Defense,4
9GK7Wbwa,TRUE,110,draw,draw,15+10,cagliostro97,1588,metaxas,1691,C50,Italian Game: Giuoco Pianissimo |  Normal,8
RQKVDRu3,TRUE,67,mate,white,15+3,cagliostro97,1541,gennai,1586,B34,Sicilian Defense: Accelerated Dragon |  Modern Variation,9
gzD3S9qf,TRUE,17,resign,white,30+5,cagliostro97,1517,fora-franc,1320,C40,Elephant Gambit,4
aqIy0Ek9,TRUE,39,mate,white,25+15,putin55,1569,cagliostro97,1569,A01,Nimzo-Larsen Attack: Classical Variation,2
F9LhXEvk,TRUE,94,resign,black,30+0,qc-patzer,1563,cagliostro97,1498,C03,French Defense: Tarrasch Variation,5
scqVJjj2,TRUE,37,resign,white,10+10,robbm,1903,cagliostro97,1512,E20,Nimzo-Indian Defense: Ragozin Variation,8
BoBZJpRS,TRUE,37,mate,white,20+0,andrea78,1612,energique,1450,B13,Caro-Kann Defense: Exchange Variation,5
5VAOl0rA,FALSE,34,resign,white,15+15,sumipcg,1327,energique,1450,B00,Caro-Kann Defense: Hillbilly Attack,3
TMNMnaD7,FALSE,41,outoftime,white,10+0,jonikss,1245,energique,1450,B12,Caro-Kann Defense: Advance Variation,5
ERl5w1Lb,FALSE,30,resign,black,15+7,rolando6,1921,energique,1451,C40,Latvian Gambit,4
XLvG0Fxw,TRUE,51,resign,white,10+0,mahdifoladi,1462,energique,1464,A00,Global Opening,3
kI6eU49k,TRUE,79,mate,white,10+0,energique,1450,transporter7506,1486,C33,King's Gambit Accepted |  Bishop's Gambit |  Lopez Defense,6
wbR4KA2i,TRUE,83,resign,white,10+0,energique,1439,p4i2p0e,1418,C33,King's Gambit Accepted |  Bishop's Gambit,5
eTcONlGD,TRUE,14,resign,black,8+8,adcz,1728,sreeraman,1500,C55,Italian Game: Two Knights Defense,6
AFrSI2mE,TRUE,21,resign,white,10+0,gardydlshad,1547,kyanh,1563,B02,Alekhine Defense: Scandinavian Variation,4
Of7utwYA,TRUE,47,resign,white,10+0,sergipechess,1863,kyanh,1567,B02,Alekhine Defense,2
MbJQrZqR,TRUE,38,resign,white,10+0,kyanh,1559,alexharut,1423,A40,Horwitz Defense,2
57CfXLeQ,TRUE,34,resign,black,10+0,kyanh,1570,almanya_online,1611,B06,Modern Defense: Geller's System,7
6jtIjE2R,TRUE,39,resign,white,10+0,erhancn,1562,kyanh,1582,B03,Alekhine Defense,6
jsfpSHaf,TRUE,43,resign,white,5+9,kyanh,1576,sabir747,1386,D00,Queen's Pawn Game: Mason Attack,3
